Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
China,CHN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.85635899646063,4.62623979720429,4.69530688267996,4.40097362165008,3.71556393762674,3.43984725315719,3.47245235578959,3.56241418263928,3.43849537731211,3.43299015092913,4.49218509012467,4.44499743873593,4.33537500236917,3.67520717506325,2.52538984334254,3.93541996731512,3.65069190228423,2.78099138181613,2.98598708261986,2.51155883670463,2.14957284731563
China,CHN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.7912251650916,8.31316028893908,2.78646505531882,-0.773186011549315,-1.40147268276465,0.347811226864583,0.719125609120118,-0.731970902350249,1.12760348729637,3.8246374310816,1.7764140766757,1.6494309945586,4.81676767378834,5.92525137041092,-0.728165250932903,3.17532475269199,5.55389892257491,2.61952432645539,2.62105001748119,1.92164162788522,1.43702380935656
Colombia,COL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.21251345205344,0.213941191632387,1.59578906492865,-1.21587529995685,-5.85488076514964,1.25270223212341,0.0920725777672828,0.939608606713477,2.36282939630979,3.79715867736165,3.37111077766936,5.31174394421016,5.39446786231066,2.04799051810861,-0.0317051022677077,3.31434936742798,5.80823503363762,2.87569627540904,4.14129387844136,3.5703066542077,2.06923227113727
Colombia,COL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,0.0226964,0.0348281,0.0865177,0.157401,0.305978,0.756446,1.47121,2.7919,4.04967,4.77684,5.90262,7.39764,8.61552,9.83199,10.799,11.7645
Colombia,COL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.763384012,1.42730078,3.391517836,4.744384773,5.096626456,5.77336,8.22292,11.399,15.1114,25.0356,51.8645,69.7165,78.5031,94.529,95.2296,99.3308,102.079,107.329,108.978,118.823,122.051
Colombia,COL,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.188,0.33,0.551,1.13,1.7,2.20753,2.8542,4.6,7.38892,9.11869,11.0073,15.3417,21.8,25.6,30,36.5,40.3509,48.98,51.7,52.5681,55.905
Colombia,COL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.7987433287578,22.1509386589832,20.9237506240474,19.7280791808155,12.8801341708134,14.8956270290748,16.0322513515548,17.2515418448331,18.6818190163212,19.4409966142669,21.6562413080915,22.9389629039528,23.4542806868515,23.7209214485662,21.9875830884376,21.8887622688674,22.9955914400596,22.1046440622529,22.1825448506007,24.0033136584861,23.7736922946916
Colombia,COL,Trade (% of GDP),NE.TRD.GNFS.ZS,35.4972303177666,36.0441071863282,35.5970680886793,35.9089230535138,36.1492793141794,32.6670854693067,33.9011117949445,32.9826392144234,36.51618351723,35.8634269337995,37.422697494955,39.6413559606293,37.0988970982903,39.1676494164355,35.1561285074585,34.2646031687681,39.4704235545367,38.835151018669,37.9866487978457,37.4874656411103,38.3607641184453
Colombia,COL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,76.4044799804688,..,78.1551971435547,..,82.9504623413086,86.9616470336914,90.2876663208008,93.012809753418,94.2315521240234,98.2700805664062,99.9543685913086,101.20581817627,97.2326889038086,98.1015014648438,97.3632888793945,97.6741180419922
Colombia,COL,Population growth (annual %),SP.POP.GROW,1.9096370992151,1.82129460113512,1.78958066993845,1.79149449060697,1.73833578882204,1.63798274950516,1.57194688390217,1.53792282248162,1.5081090586904,1.46883725533231,1.4002642115634,1.32542990992624,1.26689099629201,1.20339154806457,1.16491370094378,1.13596836363633,1.07133727666266,1.00290782655336,0.948709328751527,0.892711563926366,0.864942376762699
Colombia,COL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.777,72.223,72.662,73.098,73.53,73.957,74.379,74.797,75.211,75.62,76.024,76.423,76.816,77.204,77.587,77.964,78.335,78.701,79.061,79.415,79.764
Colombia,COL,Rule of Law: Estimate,RL.EST,..,-0.75183779001236,..,-0.662920475006104,..,-0.925037920475006,..,-0.749073088169098,-0.739117562770844,-0.695200145244598,-0.63308185338974,-0.508387923240662,-0.432980388402939,-0.381235986948013,-0.367777585983276,-0.271385610103607,-0.217361465096474,-0.32591912150383,-0.38826909661293,-0.252291530370712,-0.24723581969738
Colombia,COL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.04693022657461,3.20284924848693,5.21507527765445,2.87230262380067,1.74771154695899,2.43950747934181,2.58851936306874,2.17844751407948,1.81783931129221,2.66083488771203,7.02979401438219,4.17238510059526,4.30867680626701,4.35627834630067,3.45627065154005,2.24433595561184,4.37269536127322,4.05728041313345,4.24252457969381,4.24107256687862,3.95939854860993
Colombia,COL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,20.8917930194849,20.7975755127402,18.4700217119089,18.6769799276672,10.8736870857471,9.22534818585364,7.96556090304835,6.35150728778871,7.12978862941861,5.90402005546502,5.05101962689696,4.29342363628925,5.54438485815156,6.99688495554511,4.20251661216482,2.27200227892011,3.41503344776242,3.16930188840057,2.01699224310385,2.89883787761735,4.9898311584953
Comoros,COM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.82686042685714,-2.97688572500248,2.25389867331447,-0.446707932841576,0.124064469213067,8.74001547136929,0.249670770710793,0.182415694210476,0.155146641696916,0.00554209851996745,0.760068972193494,0.597251490467031,-1.18907421679094,1.91937430669343,4.39019064637544,2.73828086409912,3.79275740681449,4.19356651042693,6.64887664929846,1.65993748812312,-0.138354876922065
Comoros,COM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,0.000172205,0.000674904,..,0.0132917,0.0174795,0.0102812,0.0502416,0.0598752,0.18089,0.18673,0.222487,0.220179
Comoros,COM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0.351002,1.44273,2.61913,6.09786,10.0667,14.5781,19.0975,25.2396,32.3982,41.5931,49.9144,53.8297,58.4556
Comoros,COM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,0,0.0379,0.148,0.271741,0.443068,0.55487,0.848189,1.32733,2,2.2,2.5,3,3.5,5.1,5.5,5.9753,6.5,6.98,7.45916
Comoros,COM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,18.0422894473979,18.0423615663047,18.0422983671295,18.0422766049696,18.0422763408226,18.0422951853931,18.0423401277439,18.0423117185491,18.0423216019979,18.042334010286,18.042313166434,18.0423258142433,16.8874091034811,19.2488768740532,17.990680545639,18.1749508794904,16.0214526508746,16.1515733625598,16.3561844009634,15.2029658508546,13.6380402758518
Comoros,COM,Trade (% of GDP),NE.TRD.GNFS.ZS,35.7572385313105,35.757815070747,35.7570439088601,35.7572500717527,35.7571570936764,35.7574785467961,35.7572288808942,35.7571190715765,35.7569591302191,35.7570631161898,35.7574093340398,35.7572745643301,33.1561792127495,36.2185263542809,37.8969223253542,39.5501057977388,40.0009485841888,40.8104424055408,39.2433304243612,39.2358244155675,37.8049520714563
Comoros,COM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,31.9223709106445,..,..,35.0426712036133,38.9220008850098,42.5534706115723,..,..,..,..,..,..,..,..,58.998580844006,61.5078774291294,..
Comoros,COM,Population growth (annual %),SP.POP.GROW,1.73619184593212,1.72199066913724,1.72218731995402,1.72206986217565,1.78213857663893,1.91989444545768,2.05675116831034,2.11608023442771,1.92701943618421,1.89592485384757,2.04084019817184,2.0170547631074,1.99305922756432,1.98685114604965,1.98865318234701,1.98790768401212,1.99871797531046,2.01149862727803,2.11384957294193,2.17541496047092,2.11093338446849
Comoros,COM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.301,28.257,28.213,28.168,28.124,28.08,28.036,27.992,27.947,27.903,27.875,27.863,27.867,27.886,27.921,27.973,28.04,28.123,28.223,28.338,28.47
Comoros,COM,Rule of Law: Estimate,RL.EST,..,-0.878604292869568,..,-0.881385922431946,..,-1.16842758655548,..,-0.744692981243134,-0.751481771469116,-1.01692187786102,-1.0441906452179,-0.9770747423172,-1.0396374464035,-1.06991398334503,-1.15797221660614,-1.07623052597046,-1.04647481441498,-1.07892954349518,-0.955367743968964,-0.898686826229095,-0.852907538414001
Comoros,COM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.223239724453976,0.12877038230997,0.00548778746983421,0.10381329284728,0.0708580113018663,0.02666768585993,0.302740712872362,0.101045936236943,0.145047571522759,0.106131275551471,0.0854737216678342,0.11145257428252,0.966721983950354,0.507893616352291,1.52866108214525,0.919669135138355,2.25967388807613,1.02133877132035,0.37910342236625,0.407499052477651,0.511029839195465
Comoros,COM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.84266300756185,6.31474450315182,-4.29487331536753,..,..
"Congo, Dem. Rep.",COD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.39481121542802,-2.90765166387065,-7.12163669713077,-4.26088113381191,-7.43165883288135,-9.84965913371934,-5.1521414670669,-0.150938085596678,2.53825002902343,3.64120168828561,2.92453150481742,2.1236343824278,3.09293343802346,3.07014504614453,-0.275530333416668,3.74773143955383,3.42587694987861,3.57071287303275,4.85377661702087,5.8207121782338,3.44319363269288
"Congo, Dem. Rep.",COD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0.000593751,0.000637729,0.00123403
"Congo, Dem. Rep.",COD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.019636928,0.016319607,0.019856233,0.021788617,0.025409066,0.0296986,0.287728,1.04185,2.25179,3.49263,4.67216,7.28434,10.551,15.4333,14.2422,17.2401,22.0819,27.4285,37.2505,47.3232,46.5879
"Congo, Dem. Rep.",COD,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,0.000108,0.000211,0.000413,0.00101,0.00590211,0.0114758,0.0927907,0.134915,0.196208,0.238038,0.296054,0.37,0.44,0.56,0.72,1.2,1.67996,2.2,3,3.8
"Congo, Dem. Rep.",COD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,9.37360155268959,27.8518170091084,2.50000003125,2.10000002102123,3.06901067065956,14.4334963339406,6.70414075173646,7.43579108293426,9.52455484338981,12.2569205489908,11.7799002304206,14.6463411498195,13.7082842188379,10.8571032370841,14.5634353990704,28.78134893666,24.8921059217556,14.3282312775532,21.8424234413698,23.2234743391057,18.5271201962233
"Congo, Dem. Rep.",COD,Trade (% of GDP),NE.TRD.GNFS.ZS,52.2085314177979,60.3162567434145,33.750000421875,62.6793067265869,41.1776608191529,27.0144029227569,25.0419375138391,29.3168456429821,54.0313561776419,49.3364146254994,52.3146046950079,47.9632596230374,80.1420550528087,83.7722916507983,62.9468793626564,90.7476102929543,85.1981441919418,68.3517113952036,77.4659451472265,78.690150124216,59.3324309644245
"Congo, Dem. Rep.",COD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,27.3251304626465,..,..,..,..,..,..,..,..,..,..,..,33.6185607910156,35.8376388549805,37.3938407897949,37.0387916564941,38.9499206542969,38.8012313842773,38.5140419006348,41.1783905029297,42.1804618835449
"Congo, Dem. Rep.",COD,Population growth (annual %),SP.POP.GROW,4.15133342018812,1.92231853470865,1.60697628662433,2.7168325472246,3.35830626776397,3.20780748301006,3.1670663452371,3.05620605844951,2.92124332432638,2.94457864295254,3.07172770424984,3.08284543640824,3.02531584938763,3.01581282864875,3.09097719189927,3.18751592835336,3.28016564590395,3.33860489598034,3.40170849300578,3.39069033335839,3.3022434270539
"Congo, Dem. Rep.",COD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.838,33.289,33.742,34.199,34.659,35.122,35.587,36.055,36.526,37,37.481,37.971,38.47,38.976,39.491,40.013,40.544,41.082,41.627,42.18,42.74
"Congo, Dem. Rep.",COD,Rule of Law: Estimate,RL.EST,..,-1.87656342983246,..,-1.91839897632599,..,-1.82056438922882,..,-1.76772034168243,-1.85025274753571,-1.7184351682663,-1.54452848434448,-1.62169671058655,-1.6147369146347,-1.57367646694183,-1.64403963088989,-1.62714993953705,-1.62553715705872,-1.66291427612305,-1.58509337902069,-1.46303296089172,-1.6004239320755
"Congo, Dem. Rep.",COD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.396035086238951,0.429527590786065,-0.728142744101784,0.986360812284015,0.236879334969256,0.493452281553792,1.37428477040761,2.1493797198493,4.37764234247167,3.97216281770058,1.50445261985533,1.77208512333024,10.8023674620944,8.7262735405046,-1.30413524991314,12.71601350262,6.17662459315183,9.86686887943546,5.19461161122845,4.17602952858263,3.07434208974213
"Congo, Dem. Rep.",COD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.808223101487066,1.24303889760764,0.744198994781517
"Congo, Rep.",COG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.09899574840317,1.43771518416713,-2.72655328399637,1.48155360506634,-5.17796321884211,3.53179165255042,-0.041524211389671,2.1400863574699,-1.96564823937744,-0.000136349476449027,3.9415931821321,4.01799119733973,-9.96945133776909,2.86698415150693,7.26428280496805,5.47046970435608,-1.06295910259951,6.91517273107118,-3.09694323656935,4.1002792779107,-1.98214587471384
"Congo, Rep.",COG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.00291973,0.0056025,0.0284399,0.0293643,0.00901773,0.0100485,..
"Congo, Rep.",COG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0.035503862,..,0.115417379,0.165746278,2.22127,4.5836,6.61937,9.57701,10.76,15.101,23.9093,32.349,43.9283,68.866,83.3372,84.2731,90.3529,95.9371,99.08,102.323
"Congo, Rep.",COG,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,0.00353,0.00347,0.00342,0.0168,0.0263547,0.0322236,0.15725,0.460014,1.0775,1.46342,2.00799,2.7597,4.28751,4.5,5,5.6,6.1067,6.6,7.11,7.61597
"Congo, Rep.",COG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,36.5726424919523,32.7904131722705,22.2333849671756,26.6843752717155,27.7720278755261,22.6259541984733,26.356637211346,23.4075965604067,26.0903241706861,22.5203408420881,25.9379984821473,28.2834567847369,61.0536960552352,42.0714121709361,54.295110833528,47.1901706659231,36.8419012310002,43.8168282700271,47.0644823800022,52.8446172450901,76.7823246780685
"Congo, Rep.",COG,Trade (% of GDP),NE.TRD.GNFS.ZS,128.312504260557,128.407663306917,135.758179538246,148.901662464134,131.394190298765,123.909884405671,130.732481081873,135.45607107226,156.861777335368,131.368198717322,119.552892262402,125.600762974491,148.586625395069,133.108486659608,135.552365681975,124.064754399607,124.591742710141,97.444435145443,93.0028633915235,104.197620103417,117.320721558581
"Congo, Rep.",COG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,48.1370811462402,..,..,..,..,..,36.9716186523438,38.03369140625,42.6813201904297,..,..,..,..,..,..,..,50.520320892334,..,..,..
"Congo, Rep.",COG,Population growth (annual %),SP.POP.GROW,2.81495847083628,2.77351309990398,2.13764124883637,2.19871345259958,2.70071143354333,3.83186610159414,3.77361792459761,2.36249435317099,2.79519896193446,3.41769832826944,3.60380377830421,3.74399199815897,3.65924543843284,3.28885266905607,3.99594017742806,4.14243050486562,3.25058981932031,2.79640825415116,2.43092781986762,2.41608932821437,2.41638740919909
"Congo, Rep.",COG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.413,56.832,57.299,57.766,58.231,58.695,59.156,59.617,60.076,60.533,60.988,61.441,61.893,62.346,62.8,63.256,63.712,64.169,64.627,65.085,65.543
"Congo, Rep.",COG,Rule of Law: Estimate,RL.EST,..,-1.04381000995636,..,-1.6188086271286,..,-1.34849834442139,..,-1.29098534584045,-1.26797068119049,-1.19025015830994,-1.47120356559753,-1.26634573936462,-1.22322463989258,-1.19344258308411,-1.22013962268829,-1.21804785728455,-1.20752120018005,-1.14205086231232,-1.12121033668518,-1.11928927898407,-1.13607060909271
"Congo, Rep.",COG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.3299564486963,2.4571054845724,-2.11824149757414,-8.70306930470468,-2.90043469110616,-3.04039258438044,-4.84426109284501,6.59456506726084,6.28014568176251,1.90162065209621,12.0498455846018,18.4459801245354,16.216555026587,16.7210018165878,12.2288862499697,11.5772952217296,1.90783479461617,-0.391399397519283,10.4621010083708,16.1339951694307,34.4182561027248
"Congo, Rep.",COG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,2.65464645060703,4.95875092023152,4.41500374795223,0.391525011227614,1.75958704273801,5.01018773134469,4.63161619729462,0.912139545450162,3.16909796750827
Costa Rica,CRI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.67753988339345,-0.997395703484344,3.11977762053399,4.85724857204252,2.0759808874472,1.87355738973982,1.65293176701229,1.72295991851902,2.72728694399899,2.90067518188641,2.48427897192691,5.83402547469416,6.75979498090572,3.32734114862421,-2.18936686159658,4.06134325895124,3.18309278796906,3.66596860469166,1.36003489549176,2.43499498820891,2.55664330007954
Costa Rica,CRI,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,0.220551,0.359478,0.665011,1.05401,1.92827,2.16883,2.47607,4.05917,8.69766,9.10623,9.61836,10.2813,10.8312,11.5951
Costa Rica,CRI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.524790252,1.272648304,1.721843643,2.846322652,3.541727008,5.374,8.15536,12.3286,18.805,21.9778,25.8447,33.409,34.4323,42.4898,43.3424,68.6655,90.0915,115.312,150.801,147.267,156.404
Costa Rica,CRI,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.417,0.841,1.64,2.67,3.9,5.80025,9.55948,19.8949,20.3336,20.7923,22.07,25.1,28.4,32.29,34.33,36.5,39.2122,47.5,45.96,53,59.763
Costa Rica,CRI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.5418396212549,17.7504799592427,20.0544180745753,22.6617794576162,21.0797980565977,20.6866903035723,20.1154891211379,19.8863193754647,18.9650510388737,18.9299706136343,18.9641457289161,21.0856415119869,23.2867682663601,24.6107400918404,18.4529135968439,19.8339185211558,20.0481795974659,19.8541955079847,19.5904601619466,19.2231532892112,18.8537264423156
Costa Rica,CRI,Trade (% of GDP),NE.TRD.GNFS.ZS,79.7743745489399,84.0571640061047,87.6131980978704,92.0380212366186,87.5386137677373,86.5249235130705,80.852758718109,80.4139443360039,83.3277075355642,85.2564771965872,89.2226638923224,89.8145546136931,86.4565958439349,86.4015127113254,69.7593177251535,67.5120896837726,68.639146507318,67.0485392950742,64.0664105879215,65.1912420532231,60.7535619395756
Costa Rica,CRI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,59.6520385742188,63.9812812805176,65.6379089355469,..,77.7891998291016,79.1932067871094,85.9572372436523,86.9762496948242,88.2622985839844,94.3034362792969,97.5067367553711,99.7109375,103.267303466797,108.534126281738,114.289863586426,115.72087097168
Costa Rica,CRI,Population growth (annual %),SP.POP.GROW,2.40636903822296,2.34382507825926,2.25938084660032,2.16793763840442,2.07368143393479,1.93953648052985,1.79219125961783,1.65151245454059,1.53582870223889,1.47010716590985,1.44571011925289,1.40053416057494,1.35398044462869,1.35616451871952,1.33639622760454,1.24057536472066,1.17549258554055,1.16676672488044,1.11328546681261,1.07499865275958,1.06246520512643
Costa Rica,CRI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.561,55.467,56.367,57.264,58.157,59.052,60.41,61.753,63.08,64.388,65.672,66.935,68.174,69.39,70.575,71.736,72.868,73.946,74.97,75.941,76.862
Costa Rica,CRI,Rule of Law: Estimate,RL.EST,..,0.618176877498627,..,0.633012652397156,..,0.537079811096191,..,0.554997205734253,0.526866555213928,0.50290322303772,0.497263669967651,0.38971409201622,0.354344755411148,0.453689336776733,0.578809499740601,0.535760879516602,0.443259000778198,0.528911471366882,0.563855290412903,0.583374798297882,0.492798924446106
Costa Rica,CRI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.90967964192101,3.65588697118439,3.24576223328059,4.49056201812519,4.34566834672367,4.81846449896273,3.89233617537996,4.36202694033196,4.48353970316272,5.8231265333186,7.62843539507747,7.92850433097117,8.33742597856098,7.90900698278232,5.25151067245965,5.06371170213331,6.39172539645352,5.70866124854955,6.29127735210584,6.23293662209413,5.23639457671219
Costa Rica,CRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,23.1864981102567,17.5114524814592,13.2480440791191,11.6592997742233,10.0452817292494,10.9615496593622,11.2556157091171,9.1675204850912,9.44758091616983,12.3148150178852,13.7982949108987,11.4705968149052,9.35724456417157,13.4244635507284,7.84270167700653,5.66275708420022,4.877998309707,4.49545314354611,5.23133614174423,4.51920098516959,0.801982005099561
Cote d'Ivoire,CIV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.02718524731407,3.63603752351062,5.51590083803082,0.404815446696844,-2.07680883648156,-2.98789209303686,-4.73706957562547,-5.21173930372343,-7.07101837658274,0.712925866714116,-1.38664840401142,0.421959618326611,-1.22415870474471,2.42600024388695,1.32618518113594,4.5193074547668,-7.40424970030114,5.39583595248281,8.5732243032672,6.75169825092141,4.14232947521536
Cote d'Ivoire,CIV,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,0.00215942,0.00421536,0.00617387,0.0486694,0.0475499,0.0464804,0.0454588,..,..,0.196731,0.235094,0.517205,0.434546
Cote d'Ivoire,CIV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0.091479639,0.234750142,0.575143814,1.573080065,2.6722,4.00764,5.5056,6.69626,8.54469,11.7071,19.7861,35.5088,48.5676,59.9343,69.3659,75.4688,77.1273,80.9987,90.122,100.639
Cote d'Ivoire,CIV,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.0002,0.00841,0.0188,0.061,0.119,0.231462,0.395748,0.497929,0.75867,0.849282,1.03924,1.5249,1.8,1.9,2,2.7,2.9,4.4,6.6,10,38.44
Cote d'Ivoire,CIV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,15.5984458141094,13.0192531132058,16.5285766916775,20.2721403299213,14.6266918422589,15.8924072733403,14.2203409229788,12.0234754844887,13.9684419032966,14.7182926366705,13.8421414471747,14.1808271176765,13.7262735107761,18.1800206859596,14.7435495856944,21.6810545298756,16.5937189121478,20.4508171031026,22.9098013286147,22.6204558252908,23.3881494701744
Cote d'Ivoire,CIV,Trade (% of GDP),NE.TRD.GNFS.ZS,76.202343905242,52.8042944211567,54.0062903380367,53.6538337944761,55.8935626908747,54.9639916295152,53.1141047180447,55.9019482275388,53.260060681877,58.1182963035946,62.8209360402806,63.690377061452,61.4309423484426,61.9406212969499,66.6729037469185,67.472940081257,64.7159030611345,70.3010893191249,58.3526792527234,53.6804175610344,52.7128647411445
Cote d'Ivoire,CIV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,21.0010890960693,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.4629922041554,43.9865647318392
Cote d'Ivoire,CIV,Population growth (annual %),SP.POP.GROW,3.90104410052876,3.87367317960594,3.84212357223658,3.7715073412938,3.25878249601035,2.76729583954346,2.67539291726228,2.58396350857445,2.49227881118865,2.42497124712807,2.38748971138117,2.35559796287643,2.3271214491968,2.27477682329573,2.22245214914258,2.20359114199838,2.17265768049368,2.08872019159152,1.99427988380631,2.42493545476417,2.88906178023194
Cote d'Ivoire,CIV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.21,41.587,41.964,42.342,42.741,43.155,43.568,43.983,44.399,44.817,45.234,45.652,46.071,46.491,46.91,47.33,47.751,48.172,48.593,49.014,49.444
Cote d'Ivoire,CIV,Rule of Law: Estimate,RL.EST,..,-0.785435140132904,..,-0.922914206981659,..,-1.24766981601715,..,-1.32922720909119,-1.3585205078125,-1.42453122138977,-1.53936767578125,-1.46290397644043,-1.47171807289124,-1.43818151950836,-1.25304388999939,-1.23600256443024,-1.2826817035675,-1.09417271614075,-0.914694607257843,-0.593253374099731,-0.65147203207016
Cote d'Ivoire,CIV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.9250729478447,1.48963672945104,2.30201825162195,3.87417179081598,1.24714569492904,1.41578193433815,1.62207726789971,1.17744492416162,0.778244315036861,1.20362782194335,1.45218108383072,1.38823180058485,1.54311664780089,1.37441880759786,1.17339078576713,1.02606239201511,0.822954277239134,0.909737108884904,0.953203642314205,0.899528920528967,1.07914154751206
Cote d'Ivoire,CIV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,4.61144759515383,0.702375805955953,2.53077516737988,4.36152914007261,3.0772648515743,3.29680746974212,1.45798835600739,3.88583039886477,2.46719148596918,1.89200629349596,6.30852769152581,1.01950457731134,1.22645612135478,4.91243395052459,1.30451119915597,2.58117037252936,0.44868207676616,1.25149954781475
Croatia,HRV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.4977862242916,7.57433408705468,6.68718129160222,2.31451157749356,-0.419403115357625,3.96576592881786,7.15592996626806,5.74105906240401,5.53832171449646,4.14142090609553,4.19285977544972,5.05675036784992,5.07184469340476,1.98070412803209,-6.71603377643166,-1.11003223418777,0.247771415133457,-1.78905505710179,0.498388391378725,0.207889836752912,3.55234224272188
Croatia,HRV,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,0.078947,0.607881,2.69359,5.83438,8.96789,12.2372,16.6419,19.48,20.8566,21.5819,22.5043,23.3319,23.5726
Croatia,HRV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.700796738,1.364742106,2.555942822,3.916366162,6.405622704,23.8783,40.8038,53.7092,58.9154,65.788,84.6024,101.84,116.651,105.566,108.456,114.582,119.49,116.719,111.282,105.732,105.544
Croatia,HRV,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.514,0.859,1.73,3.27,4.41,6.64488,11.5586,17.76,22.75,30.91,33.14,37.98,41.44,44.24,50.58,56.55,57.79,61.94,66.7476,68.5679,69.845
Croatia,HRV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.1897993178672,19.4836956633161,24.6498558571334,20.9269069316169,20.4043566887093,19.3210721914251,20.4985593433834,23.7617444126118,27.230932378267,26.0246826364727,26.0793630070838,28.0884682139626,28.1491962124232,29.5450992913015,24.3706804071373,20.3661502022905,18.9967683362615,18.021616615575,18.7237499295702,18.0589182473792,19.4804735795371
Croatia,HRV,Trade (% of GDP),NE.TRD.GNFS.ZS,62.8042653485871,67.0542505897715,74.8841744957651,64.98432965861,66.2637743741722,74.6016854703406,79.4405856034588,81.1609977960211,81.4432514353208,81.6444126603338,81.4923355714118,83.5058793177563,83.2514767234118,82.0719814536512,69.6952439244403,72.6386568634317,77.7657386922551,79.0022669647168,80.9105173733355,85.2091769480039,90.6409410989512
